TRAIN_TT,TRAIN_CO,TRAIN_HE,SM_TT,SM_CO,SM_HE,CAR_TT,CAR_CO,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,SM_SEATS
205.0,126.0,60.0,98.0,146.0,10.0,220.0,104.0,3.0,10.0,11.0,21.0,24.0,31.0,34.0,38.0,40.0,42.0,79.0,81.0
164.0,106.0,30.0,64.0,140.0,20.0,170.0,136.0,1.0,10.0,11.0,21.0,25.0,28.0,33.0,35.0,40.0,57.0,60.0,81.0
283.0,262.0,30.0,110.0,301.0,30.0,184.0,169.0,3.0,10.0,13.0,21.0,24.0,30.0,33.0,38.0,40.0,59.0,60.0,81.0
214.0,95.0,60.0,125.0,144.0,30.0,140.0,80.0,2.0,9.0,13.0,23.0,24.0,28.0,34.0,36.0,40.0,43.0,72.0,81.0
146.0,175.0,60.0,55.0,196.0,30.0,286.0,104.0,2.0,10.0,11.0,22.0,24.0,29.0,34.0,38.0,40.0,43.0,79.0,81.0
204.0,81.0,60.0,64.0,92.0,20.0,160.0,149.0,2.0,10.0,11.0,22.0,25.0,29.0,34.0,39.0,40.0,42.0,77.0,81.0
122.0,109.0,120.0,82.0,130.0,20.0,64.0,64.0,0.0,10.0,13.0,22.0,25.0,29.0,34.0,38.0,40.0,58.0,79.0,82.0
249.0,189.0,120.0,96.0,254.0,10.0,208.0,136.0,2.0,10.0,13.0,22.0,24.0,30.0,34.0,38.0,40.0,43.0,72.0,81.0
110.0,49.0,60.0,66.0,53.0,10.0,90.0,20.0,5.0,10.0,12.0,22.0,25.0,27.0,34.0,39.0,40.0,42.0,61.0,82.0
222.0,262.0,30.0,103.0,357.0,20.0,200.0,169.0,2.0,10.0,13.0,22.0,24.0,29.0,34.0,38.0,40.0,59.0,64.0,81.0
186.0,94.0,30.0,111.0,112.0,30.0,190.0,140.0,2.0,10.0,11.0,22.0,25.0,29.0,34.0,38.0,40.0,57.0,60.0,81.0
97.0,20.0,60.0,48.0,26.0,10.0,0.0,0.0,0.0,9.0,11.0,22.0,25.0,29.0,34.0,37.0,40.0,52.0,60.0,81.0
163.0,2600.0,60.0,80.0,3380.0,10.0,64.0,160.0,0.0,9.0,16.0,23.0,26.0,28.0,34.0,38.0,41.0,42.0,61.0,81.0
240.0,20.0,120.0,84.0,20.0,30.0,160.0,115.0,0.0,9.0,19.0,21.0,25.0,29.0,33.0,36.0,40.0,48.0,72.0,82.0
140.0,1665.0,60.0,89.0,2405.0,10.0,0.0,0.0,2.0,9.0,17.0,21.0,25.0,28.0,34.0,36.0,41.0,43.0,64.0,81.0
203.0,50.0,30.0,67.0,60.0,10.0,0.0,0.0,2.0,9.0,15.0,21.0,25.0,30.0,33.0,36.0,40.0,43.0,72.0,81.0
138.0,90.0,120.0,99.0,98.0,30.0,120.0,123.0,2.0,9.0,13.0,21.0,25.0,29.0,34.0,37.0,40.0,57.0,60.0,81.0
129.0,121.0,60.0,85.0,142.0,20.0,117.0,60.0,0.0,10.0,13.0,22.0,24.0,30.0,34.0,38.0,40.0,43.0,60.0,81.0
106.0,63.0,30.0,34.0,91.0,20.0,117.0,70.0,2.0,9.0,13.0,22.0,24.0,29.0,34.0,37.0,40.0,43.0,60.0,81.0
198.0,130.0,60.0,116.0,156.0,30.0,221.0,88.0,0.0,9.0,13.0,22.0,25.0,29.0,34.0,39.0,40.0,43.0,73.0,81.0
236.0,252.0,120.0,63.0,266.0,30.0,210.0,135.0,3.0,10.0,13.0,21.0,25.0,30.0,34.0,38.0,40.0,59.0,60.0,81.0
205.0,99.0,60.0,127.0,112.0,20.0,247.0,140.0,2.0,10.0,11.0,23.0,25.0,29.0,34.0,37.0,40.0,57.0,60.0,81.0
78.0,30.0,30.0,43.0,35.0,30.0,48.0,52.0,2.0,9.0,11.0,21.0,25.0,30.0,33.0,37.0,40.0,59.0,77.0,81.0
159.0,19.0,120.0,55.0,25.0,20.0,180.0,117.0,2.0,10.0,16.0,22.0,24.0,28.0,34.0,38.0,40.0,52.0,61.0,81.0
294.0,38.0,30.0,198.0,42.0,10.0,0.0,0.0,2.0,9.0,11.0,21.0,24.0,28.0,33.0,37.0,40.0,43.0,60.0,81.0
214.0,108.0,120.0,114.0,123.0,30.0,160.0,156.0,2.0,9.0,13.0,22.0,24.0,30.0,34.0,38.0,40.0,57.0,60.0,81.0
191.0,110.0,60.0,105.0,127.0,10.0,160.0,88.0,2.0,10.0,11.0,22.0,24.0,30.0,34.0,38.0,40.0,42.0,77.0,81.0
131.0,153.0,120.0,64.0,176.0,20.0,120.0,110.0,2.0,10.0,13.0,22.0,24.0,29.0,34.0,38.0,40.0,43.0,79.0,81.0
323.0,59.0,60.0,104.0,72.0,20.0,230.0,188.0,0.0,9.0,11.0,21.0,24.0,28.0,34.0,36.0,40.0,57.0,72.0,81.0
119.0,91.0,120.0,64.0,103.0,20.0,130.0,70.0,0.0,9.0,13.0,21.0,25.0,29.0,33.0,37.0,40.0,42.0,61.0,81.0
167.0,76.0,60.0,112.0,90.0,30.0,150.0,105.0,2.0,10.0,11.0,23.0,25.0,30.0,34.0,38.0,40.0,57.0,74.0,81.0
103.0,22.0,30.0,31.0,34.0,20.0,91.0,40.0,3.0,9.0,11.0,21.0,25.0,30.0,34.0,37.0,40.0,43.0,77.0,81.0
268.0,100.0,30.0,122.0,108.0,30.0,0.0,0.0,2.0,10.0,15.0,21.0,25.0,31.0,33.0,39.0,40.0,57.0,60.0,81.0
143.0,67.0,60.0,92.0,78.0,10.0,156.0,91.0,0.0,10.0,11.0,22.0,24.0,29.0,34.0,37.0,40.0,48.0,60.0,81.0
205.0,106.0,120.0,122.0,140.0,10.0,120.0,90.0,2.0,10.0,11.0,22.0,24.0,29.0,34.0,38.0,40.0,52.0,61.0,81.0
255.0,93.0,60.0,185.0,108.0,10.0,221.0,130.0,3.0,9.0,13.0,21.0,24.0,30.0,34.0,38.0,40.0,59.0,62.0,81.0
144.0,2220.0,120.0,89.0,2405.0,20.0,117.0,50.0,2.0,9.0,17.0,21.0,25.0,27.0,34.0,36.0,41.0,42.0,61.0,81.0
218.0,95.0,120.0,83.0,116.0,20.0,128.0,84.0,2.0,9.0,13.0,21.0,25.0,28.0,33.0,39.0,40.0,57.0,60.0,81.0
179.0,176.0,30.0,65.0,210.0,30.0,156.0,76.0,2.0,10.0,13.0,21.0,25.0,29.0,33.0,37.0,40.0,57.0,60.0,82.0
166.0,90.0,60.0,80.0,103.0,10.0,88.0,60.0,3.0,9.0,13.0,21.0,25.0,29.0,34.0,38.0,40.0,42.0,61.0,81.0
114.0,96.0,60.0,49.0,106.0,10.0,110.0,60.0,3.0,9.0,13.0,23.0,24.0,28.0,34.0,37.0,40.0,59.0,61.0,81.0
191.0,106.0,60.0,83.0,144.0,30.0,170.0,110.0,0.0,9.0,13.0,22.0,25.0,28.0,34.0,38.0,40.0,57.0,60.0,81.0
236.0,123.0,60.0,63.0,144.0,10.0,216.0,160.0,3.0,9.0,13.0,21.0,25.0,31.0,34.0,37.0,40.0,59.0,60.0,81.0
184.0,119.0,60.0,96.0,137.0,10.0,170.0,100.0,3.0,10.0,11.0,21.0,24.0,28.0,34.0,37.0,40.0,57.0,60.0,81.0
118.0,83.0,60.0,78.0,91.0,20.0,117.0,60.0,6.0,9.0,13.0,21.0,25.0,28.0,33.0,37.0,40.0,43.0,64.0,82.0
211.0,46.0,30.0,128.0,49.0,10.0,130.0,52.0,2.0,9.0,11.0,22.0,25.0,29.0,34.0,37.0,40.0,42.0,61.0,81.0
126.0,23.0,120.0,54.0,31.0,20.0,56.0,36.0,0.0,9.0,11.0,21.0,24.0,28.0,34.0,37.0,40.0,57.0,61.0,81.0
189.0,106.0,120.0,148.0,112.0,20.0,260.0,110.0,2.0,10.0,11.0,22.0,24.0,28.0,34.0,38.0,40.0,48.0,75.0,81.0
103.0,5040.0,120.0,31.0,5040.0,30.0,0.0,0.0,0.0,10.0,16.0,23.0,25.0,30.0,33.0,38.0,41.0,57.0,61.0,82.0
96.0,22.0,120.0,56.0,25.0,30.0,0.0,0.0,4.0,9.0,12.0,21.0,26.0,28.0,34.0,36.0,40.0,42.0,61.0,81.0
179.0,19.0,60.0,170.0,23.0,20.0,130.0,55.0,3.0,10.0,16.0,21.0,24.0,29.0,33.0,37.0,40.0,59.0,78.0,81.0
200.0,252.0,30.0,81.0,337.0,20.0,190.0,195.0,2.0,10.0,13.0,21.0,24.0,29.0,34.0,37.0,40.0,59.0,60.0,81.0
234.0,66.0,120.0,183.0,70.0,30.0,216.0,234.0,2.0,9.0,11.0,22.0,25.0,29.0,34.0,37.0,40.0,57.0,73.0,81.0
130.0,68.0,30.0,59.0,76.0,10.0,110.0,68.0,2.0,10.0,11.0,22.0,24.0,30.0,34.0,38.0,40.0,42.0,61.0,81.0
350.0,101.0,30.0,181.0,137.0,20.0,260.0,125.0,3.0,10.0,11.0,21.0,25.0,30.0,34.0,37.0,40.0,42.0,78.0,81.0
112.0,5040.0,60.0,54.0,5040.0,20.0,96.0,60.0,0.0,10.0,16.0,21.0,25.0,29.0,34.0,38.0,41.0,43.0,60.0,81.0
56.0,46.0,120.0,38.0,65.0,10.0,32.0,20.0,2.0,9.0,13.0,21.0,25.0,31.0,33.0,36.0,40.0,57.0,79.0,81.0
161.0,103.0,30.0,110.0,116.0,20.0,140.0,123.0,0.0,9.0,13.0,21.0,25.0,29.0,34.0,37.0,40.0,57.0,62.0,81.0
228.0,221.0,30.0,85.0,254.0,30.0,168.0,143.0,0.0,10.0,13.0,22.0,25.0,29.0,34.0,37.0,40.0,57.0,60.0,81.0
107.0,45.0,60.0,37.0,52.0,20.0,0.0,0.0,1.0,9.0,14.0,23.0,25.0,27.0,34.0,36.0,40.0,42.0,65.0,81.0
150.0,158.0,60.0,50.0,225.0,30.0,136.0,136.0,2.0,10.0,13.0,23.0,24.0,29.0,34.0,38.0,40.0,57.0,60.0,81.0
212.0,79.0,30.0,122.0,82.0,10.0,312.0,201.0,3.0,9.0,11.0,21.0,24.0,29.0,34.0,38.0,40.0,57.0,75.0,81.0
116.0,40.0,60.0,49.0,50.0,20.0,60.0,65.0,0.0,9.0,13.0,22.0,25.0,28.0,34.0,37.0,40.0,51.0,60.0,81.0
125.0,46.0,120.0,48.0,49.0,30.0,100.0,60.0,2.0,9.0,11.0,21.0,25.0,29.0,34.0,38.0,40.0,43.0,60.0,81.0
251.0,115.0,120.0,105.0,172.0,10.0,220.0,104.0,2.0,9.0,13.0,22.0,25.0,29.0,34.0,37.0,40.0,55.0,77.0,81.0
117.0,4200.0,120.0,45.0,6720.0,10.0,117.0,65.0,1.0,10.0,16.0,21.0,25.0,28.0,34.0,37.0,41.0,43.0,60.0,82.0
145.0,74.0,120.0,104.0,81.0,20.0,130.0,110.0,3.0,10.0,11.0,21.0,25.0,29.0,33.0,38.0,40.0,52.0,66.0,81.0
259.0,132.0,120.0,159.0,144.0,30.0,168.0,156.0,3.0,9.0,13.0,21.0,25.0,30.0,33.0,36.0,40.0,57.0,72.0,81.0
283.0,89.0,30.0,124.0,122.0,20.0,0.0,0.0,2.0,10.0,11.0,21.0,25.0,30.0,33.0,37.0,40.0,47.0,77.0,81.0
135.0,38.0,30.0,70.0,50.0,20.0,182.0,65.0,3.0,9.0,11.0,21.0,25.0,30.0,34.0,36.0,40.0,42.0,65.0,81.0
68.0,13.0,120.0,44.0,16.0,20.0,65.0,24.0,1.0,9.0,12.0,22.0,25.0,27.0,34.0,36.0,40.0,59.0,77.0,81.0
172.0,75.0,120.0,98.0,90.0,20.0,80.0,52.0,2.0,9.0,13.0,22.0,25.0,29.0,34.0,37.0,40.0,43.0,60.0,81.0
106.0,119.0,120.0,37.0,167.0,10.0,117.0,65.0,2.0,10.0,13.0,23.0,25.0,28.0,34.0,37.0,40.0,42.0,61.0,81.0
150.0,38.0,120.0,74.0,50.0,10.0,104.0,65.0,2.0,9.0,11.0,21.0,25.0,29.0,33.0,38.0,40.0,42.0,61.0,82.0
144.0,36.0,120.0,77.0,43.0,20.0,88.0,56.0,2.0,9.0,11.0,21.0,25.0,31.0,33.0,37.0,40.0,43.0,60.0,82.0
100.0,20.0,30.0,60.0,26.0,30.0,100.0,30.0,0.0,9.0,11.0,21.0,25.0,30.0,34.0,38.0,40.0,42.0,72.0,81.0
104.0,136.0,120.0,34.0,155.0,20.0,0.0,0.0,2.0,10.0,13.0,21.0,26.0,28.0,33.0,39.0,40.0,43.0,79.0,81.0
247.0,168.0,30.0,92.0,224.0,20.0,190.0,143.0,0.0,9.0,18.0,22.0,25.0,29.0,33.0,38.0,40.0,52.0,77.0,82.0
111.0,73.0,60.0,44.0,81.0,20.0,180.0,130.0,2.0,10.0,11.0,21.0,25.0,31.0,33.0,39.0,40.0,52.0,61.0,81.0
120.0,40.0,120.0,70.0,48.0,20.0,110.0,91.0,2.0,9.0,11.0,21.0,25.0,31.0,33.0,37.0,40.0,43.0,60.0,81.0
54.0,209.0,30.0,32.0,278.0,20.0,0.0,0.0,0.0,10.0,18.0,22.0,25.0,29.0,33.0,37.0,40.0,59.0,77.0,82.0
126.0,122.0,30.0,55.0,167.0,20.0,130.0,55.0,2.0,10.0,13.0,22.0,24.0,30.0,34.0,38.0,40.0,43.0,60.0,81.0
283.0,146.0,30.0,109.0,207.0,20.0,270.0,221.0,2.0,10.0,11.0,20.0,24.0,29.0,34.0,35.0,40.0,59.0,72.0,81.0
167.0,89.0,120.0,60.0,92.0,30.0,130.0,100.0,2.0,10.0,11.0,20.0,24.0,30.0,34.0,35.0,40.0,43.0,79.0,81.0
173.0,130.0,120.0,65.0,149.0,20.0,221.0,95.0,2.0,9.0,13.0,22.0,25.0,28.0,34.0,37.0,40.0,57.0,60.0,81.0
69.0,268.0,120.0,45.0,290.0,20.0,0.0,0.0,1.0,9.0,18.0,21.0,25.0,28.0,34.0,37.0,40.0,57.0,79.0,81.0
83.0,38.0,30.0,38.0,60.0,20.0,0.0,0.0,0.0,10.0,11.0,22.0,25.0,29.0,34.0,38.0,40.0,52.0,60.0,81.0
85.0,1850.0,30.0,27.0,2405.0,30.0,0.0,0.0,1.0,9.0,17.0,21.0,26.0,27.0,34.0,39.0,41.0,43.0,77.0,82.0
201.0,95.0,120.0,143.0,108.0,30.0,221.0,92.0,1.0,9.0,13.0,21.0,24.0,29.0,34.0,38.0,40.0,59.0,67.0,81.0
82.0,4200.0,30.0,24.0,5460.0,30.0,91.0,112.0,5.0,10.0,16.0,22.0,25.0,29.0,34.0,38.0,41.0,43.0,77.0,82.0
135.0,46.0,120.0,56.0,49.0,30.0,90.0,45.0,3.0,9.0,11.0,21.0,24.0,28.0,34.0,37.0,40.0,42.0,61.0,81.0
255.0,47.0,60.0,101.0,53.0,20.0,140.0,110.0,3.0,9.0,11.0,21.0,25.0,31.0,34.0,36.0,40.0,43.0,70.0,81.0
193.0,158.0,60.0,56.0,181.0,20.0,170.0,175.0,0.0,10.0,13.0,22.0,24.0,29.0,34.0,38.0,40.0,57.0,60.0,81.0
336.0,110.0,120.0,109.0,137.0,20.0,216.0,120.0,2.0,10.0,11.0,22.0,25.0,29.0,33.0,37.0,40.0,52.0,79.0,81.0
179.0,211.0,60.0,65.0,225.0,20.0,96.0,76.0,2.0,10.0,13.0,21.0,25.0,29.0,33.0,37.0,40.0,57.0,60.0,81.0
330.0,213.0,120.0,165.0,254.0,20.0,192.0,124.0,3.0,10.0,13.0,21.0,25.0,29.0,34.0,38.0,40.0,59.0,72.0,81.0
255.0,124.0,30.0,185.0,149.0,20.0,170.0,130.0,3.0,9.0,13.0,21.0,24.0,30.0,34.0,38.0,40.0,59.0,62.0,81.0
346.0,211.0,60.0,236.0,254.0,30.0,221.0,92.0,3.0,10.0,13.0,21.0,25.0,29.0,34.0,38.0,40.0,59.0,62.0,81.0
78.0,1665.0,60.0,27.0,2960.0,30.0,0.0,0.0,1.0,9.0,17.0,21.0,26.0,27.0,34.0,39.0,41.0,43.0,77.0,82.0
140.0,3120.0,60.0,70.0,4160.0,30.0,0.0,0.0,2.0,9.0,16.0,21.0,25.0,31.0,34.0,39.0,41.0,43.0,77.0,81.0
130.0,36.0,120.0,59.0,43.0,20.0,80.0,48.0,2.0,9.0,11.0,22.0,24.0,28.0,34.0,38.0,40.0,43.0,60.0,81.0
156.0,50.0,120.0,74.0,52.0,30.0,110.0,65.0,2.0,9.0,11.0,22.0,24.0,28.0,34.0,37.0,40.0,52.0,61.0,81.0
80.0,215.0,60.0,29.0,215.0,20.0,48.0,24.0,0.0,9.0,18.0,22.0,25.0,27.0,34.0,39.0,40.0,52.0,75.0,81.0
228.0,87.0,30.0,173.0,97.0,10.0,136.0,105.0,2.0,10.0,11.0,21.0,25.0,30.0,34.0,37.0,40.0,53.0,61.0,81.0
236.0,123.0,30.0,81.0,139.0,10.0,190.0,112.0,3.0,9.0,13.0,21.0,24.0,29.0,34.0,38.0,40.0,59.0,60.0,81.0
216.0,115.0,30.0,87.0,132.0,10.0,184.0,155.0,3.0,9.0,13.0,21.0,25.0,29.0,34.0,38.0,40.0,59.0,60.0,81.0
222.0,109.0,60.0,93.0,150.0,30.0,200.0,150.0,2.0,10.0,11.0,23.0,24.0,29.0,34.0,38.0,40.0,47.0,79.0,81.0
283.0,221.0,60.0,173.0,266.0,30.0,260.0,100.0,2.0,10.0,13.0,21.0,25.0,29.0,34.0,38.0,40.0,47.0,79.0,81.0
163.0,52.0,60.0,55.0,72.0,30.0,0.0,0.0,2.0,9.0,11.0,21.0,25.0,29.0,33.0,37.0,40.0,57.0,60.0,81.0
151.0,124.0,30.0,53.0,132.0,10.0,221.0,136.0,2.0,9.0,13.0,22.0,25.0,30.0,33.0,37.0,40.0,57.0,60.0,81.0
137.0,5040.0,60.0,79.0,5040.0,20.0,72.0,48.0,2.0,10.0,16.0,21.0,25.0,30.0,34.0,38.0,41.0,43.0,74.0,81.0
246.0,98.0,60.0,99.0,112.0,20.0,170.0,123.0,2.0,10.0,11.0,21.0,25.0,29.0,33.0,39.0,40.0,58.0,60.0,81.0
257.0,576.0,60.0,112.0,768.0,30.0,234.0,120.0,2.0,10.0,19.0,21.0,25.0,28.0,34.0,37.0,40.0,43.0,70.0,81.0
200.0,113.0,120.0,92.0,127.0,20.0,208.0,120.0,2.0,10.0,11.0,22.0,24.0,29.0,34.0,38.0,40.0,57.0,60.0,81.0
151.0,89.0,60.0,93.0,90.0,20.0,88.0,60.0,2.0,10.0,11.0,21.0,25.0,30.0,34.0,38.0,40.0,42.0,61.0,81.0
125.0,36.0,120.0,44.0,50.0,10.0,110.0,28.0,2.0,9.0,11.0,21.0,25.0,28.0,33.0,38.0,40.0,59.0,61.0,81.0
253.0,94.0,30.0,80.0,137.0,20.0,286.0,160.0,2.0,10.0,11.0,23.0,24.0,29.0,34.0,38.0,40.0,42.0,79.0,81.0
200.0,123.0,30.0,63.0,144.0,30.0,273.0,100.0,2.0,9.0,13.0,23.0,25.0,28.0,34.0,38.0,40.0,59.0,60.0,81.0
54.0,2340.0,30.0,35.0,3380.0,30.0,60.0,25.0,1.0,9.0,16.0,21.0,25.0,28.0,33.0,38.0,41.0,59.0,77.0,81.0
182.0,189.0,120.0,71.0,218.0,30.0,273.0,132.0,2.0,10.0,13.0,22.0,24.0,29.0,34.0,38.0,40.0,59.0,60.0,81.0
293.0,131.0,60.0,191.0,137.0,20.0,176.0,100.0,2.0,10.0,11.0,22.0,24.0,29.0,34.0,37.0,40.0,57.0,72.0,81.0
83.0,3780.0,120.0,36.0,5040.0,30.0,104.0,44.0,2.0,10.0,16.0,21.0,25.0,30.0,33.0,39.0,41.0,43.0,77.0,81.0
177.0,34.0,60.0,96.0,38.0,20.0,110.0,91.0,1.0,9.0,11.0,21.0,25.0,31.0,34.0,37.0,40.0,57.0,61.0,81.0
159.0,158.0,120.0,68.0,184.0,30.0,221.0,88.0,0.0,10.0,13.0,22.0,24.0,28.0,34.0,38.0,40.0,57.0,60.0,81.0
97.0,23.0,30.0,53.0,29.0,30.0,80.0,40.0,0.0,9.0,11.0,21.0,24.0,30.0,34.0,38.0,40.0,43.0,77.0,81.0
101.0,32.0,60.0,48.0,43.0,30.0,0.0,0.0,0.0,9.0,11.0,22.0,25.0,28.0,34.0,37.0,40.0,52.0,74.0,81.0
268.0,50.0,60.0,112.0,65.0,10.0,136.0,95.0,4.0,9.0,15.0,23.0,25.0,30.0,34.0,37.0,40.0,57.0,60.0,81.0
137.0,54.0,60.0,112.0,57.0,10.0,130.0,64.0,3.0,9.0,11.0,21.0,24.0,28.0,34.0,38.0,40.0,42.0,65.0,81.0
346.0,130.0,60.0,161.0,144.0,20.0,240.0,195.0,3.0,9.0,13.0,21.0,25.0,30.0,34.0,37.0,40.0,55.0,79.0,81.0
169.0,91.0,120.0,130.0,99.0,30.0,88.0,91.0,3.0,9.0,13.0,21.0,24.0,29.0,33.0,37.0,40.0,47.0,65.0,81.0
283.0,110.0,30.0,95.0,133.0,10.0,216.0,170.0,2.0,10.0,11.0,22.0,25.0,29.0,34.0,37.0,40.0,59.0,72.0,81.0
46.0,2408.0,60.0,20.0,2408.0,20.0,32.0,20.0,1.0,9.0,18.0,21.0,25.0,30.0,33.0,36.0,41.0,57.0,79.0,81.0
205.0,101.0,30.0,61.0,112.0,30.0,112.0,123.0,2.0,10.0,11.0,20.0,24.0,28.0,34.0,35.0,40.0,52.0,61.0,81.0
185.0,76.0,120.0,108.0,88.0,20.0,144.0,84.0,2.0,10.0,11.0,22.0,25.0,28.0,34.0,38.0,40.0,55.0,61.0,81.0
92.0,70.0,60.0,37.0,98.0,30.0,90.0,70.0,2.0,9.0,13.0,22.0,24.0,29.0,34.0,37.0,40.0,43.0,60.0,81.0
95.0,2600.0,30.0,47.0,4160.0,20.0,0.0,0.0,2.0,9.0,16.0,21.0,25.0,28.0,33.0,36.0,41.0,43.0,60.0,81.0
178.0,13.0,120.0,96.0,21.0,10.0,156.0,91.0,3.0,10.0,17.0,21.0,24.0,31.0,34.0,38.0,40.0,43.0,75.0,81.0
189.0,3480.0,120.0,76.0,3770.0,20.0,0.0,0.0,2.0,10.0,17.0,21.0,25.0,31.0,33.0,36.0,41.0,51.0,61.0,81.0
58.0,246.0,30.0,32.0,320.0,30.0,78.0,32.0,1.0,9.0,18.0,23.0,25.0,28.0,33.0,37.0,40.0,57.0,79.0,82.0
147.0,85.0,30.0,69.0,90.0,30.0,72.0,71.0,2.0,10.0,11.0,22.0,25.0,29.0,34.0,38.0,40.0,43.0,60.0,81.0
161.0,184.0,120.0,78.0,184.0,30.0,120.0,75.0,2.0,10.0,13.0,22.0,24.0,28.0,34.0,38.0,40.0,50.0,61.0,81.0
179.0,54.0,120.0,109.0,54.0,30.0,130.0,80.0,3.0,9.0,11.0,21.0,24.0,28.0,34.0,38.0,40.0,42.0,65.0,81.0
46.0,2007.0,60.0,22.0,3211.0,30.0,40.0,25.0,1.0,9.0,18.0,21.0,25.0,30.0,33.0,36.0,41.0,57.0,79.0,81.0
148.0,1665.0,30.0,93.0,2220.0,10.0,0.0,0.0,6.0,9.0,17.0,21.0,26.0,27.0,34.0,36.0,41.0,43.0,60.0,82.0
82.0,3120.0,120.0,27.0,3380.0,20.0,91.0,55.0,2.0,9.0,16.0,22.0,25.0,29.0,33.0,38.0,41.0,57.0,61.0,81.0
290.0,119.0,30.0,201.0,128.0,30.0,104.0,104.0,3.0,9.0,13.0,21.0,25.0,31.0,34.0,37.0,40.0,42.0,78.0,81.0
177.0,83.0,30.0,96.0,105.0,30.0,160.0,135.0,2.0,10.0,11.0,22.0,25.0,29.0,34.0,38.0,40.0,42.0,77.0,81.0
236.0,74.0,60.0,81.0,99.0,30.0,273.0,116.0,3.0,9.0,11.0,21.0,25.0,30.0,34.0,37.0,40.0,59.0,60.0,81.0
114.0,47.0,30.0,75.0,58.0,30.0,70.0,40.0,0.0,9.0,13.0,21.0,24.0,29.0,33.0,36.0,40.0,43.0,77.0,81.0
153.0,2600.0,60.0,85.0,3380.0,10.0,0.0,0.0,2.0,9.0,16.0,21.0,24.0,28.0,33.0,39.0,41.0,48.0,60.0,81.0
108.0,170.0,120.0,53.0,184.0,20.0,130.0,65.0,2.0,10.0,13.0,22.0,24.0,29.0,34.0,38.0,40.0,43.0,60.0,81.0
200.0,100.0,60.0,64.0,133.0,30.0,195.0,112.0,0.0,10.0,15.0,21.0,25.0,29.0,34.0,38.0,40.0,52.0,61.0,81.0
193.0,106.0,120.0,50.0,112.0,30.0,170.0,105.0,2.0,10.0,11.0,23.0,24.0,28.0,33.0,38.0,40.0,57.0,60.0,81.0
141.0,3120.0,30.0,65.0,3380.0,30.0,0.0,0.0,2.0,9.0,16.0,21.0,25.0,30.0,34.0,38.0,41.0,42.0,61.0,81.0
125.0,3120.0,30.0,55.0,4160.0,20.0,0.0,0.0,2.0,9.0,16.0,21.0,25.0,28.0,34.0,36.0,41.0,43.0,79.0,82.0
85.0,54.0,60.0,34.0,78.0,30.0,72.0,84.0,2.0,10.0,11.0,20.0,24.0,31.0,34.0,35.0,40.0,43.0,60.0,81.0
80.0,3120.0,30.0,31.0,3120.0,10.0,0.0,0.0,0.0,9.0,16.0,21.0,25.0,28.0,33.0,37.0,41.0,52.0,60.0,81.0
90.0,43.0,30.0,44.0,68.0,20.0,0.0,0.0,1.0,9.0,13.0,21.0,25.0,28.0,34.0,36.0,40.0,42.0,72.0,81.0
150.0,130.0,120.0,122.0,153.0,10.0,117.0,71.0,1.0,10.0,13.0,21.0,25.0,30.0,34.0,38.0,40.0,59.0,65.0,81.0
214.0,94.0,120.0,77.0,137.0,10.0,200.0,100.0,2.0,10.0,11.0,22.0,25.0,30.0,34.0,38.0,40.0,42.0,79.0,81.0
87.0,23.0,120.0,42.0,29.0,30.0,104.0,36.0,3.0,9.0,11.0,21.0,24.0,31.0,34.0,39.0,40.0,43.0,77.0,81.0
156.0,84.0,120.0,108.0,90.0,30.0,144.0,136.0,2.0,10.0,11.0,22.0,25.0,28.0,34.0,38.0,40.0,55.0,61.0,81.0
54.0,30.0,120.0,28.0,45.0,10.0,50.0,24.0,0.0,9.0,13.0,22.0,24.0,28.0,34.0,38.0,40.0,59.0,77.0,81.0
241.0,270.0,60.0,127.0,281.0,20.0,176.0,120.0,3.0,10.0,13.0,21.0,25.0,30.0,34.0,38.0,40.0,57.0,73.0,81.0
401.0,77.0,30.0,236.0,86.0,30.0,152.0,162.0,3.0,9.0,11.0,21.0,25.0,30.0,34.0,38.0,40.0,42.0,78.0,81.0
66.0,223.0,30.0,37.0,268.0,10.0,40.0,24.0,1.0,9.0,18.0,22.0,25.0,28.0,34.0,38.0,40.0,59.0,77.0,81.0
86.0,23.0,60.0,40.0,25.0,10.0,110.0,60.0,0.0,10.0,16.0,21.0,24.0,29.0,34.0,38.0,40.0,43.0,60.0,81.0
208.0,56.0,60.0,89.0,70.0,10.0,260.0,175.0,3.0,9.0,11.0,21.0,25.0,29.0,33.0,39.0,40.0,42.0,79.0,81.0
133.0,156.0,60.0,120.0,155.0,20.0,72.0,44.0,1.0,10.0,13.0,21.0,25.0,30.0,34.0,38.0,40.0,59.0,65.0,81.0
211.0,66.0,120.0,176.0,72.0,20.0,270.0,234.0,2.0,9.0,11.0,22.0,25.0,29.0,34.0,37.0,40.0,57.0,73.0,81.0
175.0,127.0,60.0,117.0,132.0,10.0,180.0,84.0,3.0,9.0,13.0,21.0,24.0,29.0,33.0,38.0,40.0,59.0,67.0,81.0
200.0,252.0,120.0,71.0,281.0,20.0,273.0,135.0,2.0,10.0,13.0,22.0,24.0,30.0,34.0,38.0,40.0,59.0,60.0,81.0
